"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","2","1","1","84","9","473.9","5.21","3.79","0.15","1.27","11","1","22229","15531798","20150207"
"2","1","2","3","578","1","361.34","13.32","5.76","0.52","7.04","11","1","124271","15576424","20150207"
"2","1","2","3","656","2","229.45","6.42","3.64","0.36","2.42","11","1","126560","15913797","20150207"
"5","4","2","4","2013","1","358.8","0.0","0.0","0.0","0.0","2","2","348123","16113977","20150207"
"2","2","1","1","553","1","115.35","2.08","1.15","0.03","0.9","11","1","92395","15545909","20150207"
"2","1","1","1","714","3","55.2","0.8300000000000001","0.53","0.13","0.17","11","1","273363","15218929","20150207"
"2","1","2","3","714","1","610.0","17.08","12.28","0.8","4.0","11","1","199406","15290595","20150207"
"2","2","2","2","656","1","29.94","0.67","0.39","0.08","0.2","11","1","105858","15886218","20150207"
"2","2","2","2","579","3","184.41","4.65","3.5","0.36","0.79","11","1","70329","16052237","20150207"
"2","1","2","4","552","2","1356.9","33.3","30.4","2.0","0.9","11","1","120590","15541423","20150207"
"2","1","2","3","1","4","869.02","21.3","12.42","1.22","7.66","11","1","191035","15463545","20150207"
"2","2","2","3","578","1","1224.0","35.52","2.1","1.74","31.68","11","1","179831","15439309","20150207"
"2","2","2","3","656","1","260.0","7.94","4.84","0.4","2.7","11","1","157642","15200738","20150207"
"2","2","2","2","656","64","3644.62","76.55","48.1","7.27","21.18","11","1","141205","15889054","20150207"
"2","1","1","1","272","3","143.56","1.82","1.3900000000000001","0.23","0.2","11","1","163097","15705897","20150207"
"1","1","1","1","1","6","485.2","3.4598","4.7886","0.7583675999999999","-2.0871676","1","1","34094","15257258","20150207"
"2","1","1","1","681","1","50.0","1.1400000000000001","0.49","0.08","0.5700000000000001","11","1","219968","15731275","20150207"
"2","1","2","4","619","1","4620.0","110.9","104.4","5.7","0.8","11","1","321004","15463829","20150207"
"2","1","1","1","578","1","66.53","1.22","0.38","0.1","0.74","11","1","137552","15357638","20150207"
"2","1","2","2","272","6","233.2","4.41","3.69","0.4","0.32","11","1","126259","15701964","20150207"
"2","2","2","3","65","1","207.5","5.2","3.86","0.34","1.0","11","1","132708","15872584","20150207"
"2","1","1","1","537","12","948.13","20.85","9.2","1.38","10.27","11","1","23291","15772930","20150207"
"2","1","1","1","708","6","982.72","11.79","7.47","1.31","3.01","11","1","54136","15340474","20150207"
"1","2","2","2","1","1","137.7","2.1894","2.6163","0.2152251","-0.6421251","1","1","157326","15133679","20150207"
"2","1","1","1","578","7","243.9","4.09","2.36","0.44","1.29","11","1","99856","15599959","20150207"
"2","1","2","3","712","2","295.1","8.56","4.89","0.44","3.23","11","1","78820","15292278","20150207"
"2","1","1","1","713","3","73.4","1.3","0.71","0.15","0.44","11","1","136382","15821075","20150207"
"2","2","2","3","537","1","205.0","6.14","3.8200000000000003","0.34","1.98","11","1","48674","15796409","20150207"
"2","1","2","2","708","37","610.21","17.93","7.44","1.94","8.55","11","1","84595","15759492","20150207"
"2","2","2","2","548","1","160.0","4.72","3.04","0.24","1.44","11","1","17948","15572081","20150207"
"2","2","2","3","272","22","2960.19","65.08","55.12","6.0","3.96","11","1","187237","15667179","20150207"
"2","2","2","2","552","5","257.7","7.2","3.5700000000000003","0.54","3.09","11","1","16106","15534991","20150207"
"2","2","1","1","713","3","82.5","1.45","0.41000000000000003","0.03","1.01","11","1","136382","15824316","20150207"
"2","2","2","3","681","1","1241.0","50.52","23.58","1.58","25.36","11","1","92546","15452403","20150207"
"2","1","1","1","537","26","1171.18","25.77","11.36","1.94","12.47","11","1","124610","16052344","20150207"
"2","1","1","1","697","2","270.0","4.73","1.54","0.36","2.83","11","1","102931","15578389","20150207"
"2","2","1","1","484","3","173.9","2.08","1.74","0.05","0.29","11","1","143719","15390044","20150207"
"2","1","2","2","681","1","22.0","0.63","0.27","0.05","0.31","11","1","221838","15986288","20150207"
"2","2","2","2","656","1","17.9","0.55","0.23","0.07","0.25","11","1","46785","15208011","20150207"
"5","1","2","2","2027","6","993.4","0.0","0.0","0.0","0.0","27","2","346295","16114255","20150207"
"2","1","1","1","708","10","147.19","2.85","0.84","0.38","1.63","11","1","179254","15783567","20150207"
"2","2","1","1","81","3","2480.08","31.0","24.8","0.5","5.7","11","1","83760","15447879","20150207"
"2","2","2","2","578","2","12.0","0.31","0.11","0.11","0.09","11","1","153163","15643613","20150207"
"2","2","1","1","80","2","184.8","2.09","1.85","0.05","0.19","11","1","154641","15480350","20150207"
"2","2","2","2","681","2","77.6","2.39","1.26","0.19","0.9400000000000001","11","1","188908","15839935","20150207"
"2","1","1","1","1","8","160.0","2.81","0.92","0.36","1.53","11","1","153211","16037473","20150207"
"2","2","2","2","578","2","42.0","1.44","0.55","0.14","0.75","11","1","17788","16007455","20150207"
"2","2","2","3","656","1","447.0","14.67","8.49","0.66","5.52","11","1","66783","15903334","20150207"
"2","1","1","1","81","5","2851.0","34.22","21.67","3.5300000000000002","9.02","11","1","88624","15291610","20150207"
"2","1","2","2","656","3","109.59","2.26","1.42","0.19","0.65","11","1","36573","15901751","20150207"
"2","1","2","3","1","1","500.0","16.86","8.6","0.64","7.62","11","1","109662","15906324","20150207"
"2","2","2","2","578","2","81.97","2.42","1.07","0.19","1.16","11","1","53962","15591790","20150207"
"2","1","1","1","1","1","97.0","1.6","0.9400000000000001","0.14","0.52","11","1","58262","15402893","20150207"
"2","2","1","1","578","4","314.4","4.72","3.15","0.08","1.49","11","1","54055","15905087","20150207"
"2","1","2","2","713","1","8.0","0.17","0.15","0.03","-0.01","11","1","177688","15329965","20150207"
"2","2","2","2","431","1","194.0","5.99","3.69","0.28","2.02","11","1","72467","15150954","20150207"
"2","1","2","3","71","5","2300.23","41.4","26.92","3.32","11.16","11","1","151792","15710923","20150207"
"2","2","2","3","272","6","713.35","17.46","13.31","1.44","2.71","11","1","182558","15666367","20150207"
"2","2","1","1","537","3","185.0","4.07","1.85","0.05","2.17","11","1","38829","16033788","20150207"
"2","1","1","1","681","3","47.5","0.89","0.27","0.11","0.51","11","1","208242","15985970","20150207"
"2","1","1","1","372","9","550.0","5.25","4.18","0.8300000000000001","0.24","11","1","157798","15320213","20150207"
"2","1","2","3","648","1","270.0","8.64","5.43","0.39","2.8200000000000003","11","1","119694","15808352","20150207"
"2","1","2","3","708","4","921.13","20.74","15.58","1.28","3.88","11","1","92924","15800458","20150207"
"2","1","1","1","578","4","685.0","13.64","6.65","0.9","6.09","11","1","54676","16001254","20150207"
"2","1","1","1","579","5","431.0","9.92","4.18","0.61","5.13","11","1","203457","15342951","20150207"
"2","1","1","1","717","14","495.71","9.04","2.98","0.89","5.17","11","1","27591","15181565","20150207"
"2","1","2","2","65","1","59.9","1.17","0.74","0.09","0.34","11","1","53645","15848692","20150207"
"2","1","1","1","578","42","2047.64","24.57","15.57","3.31","5.69","11","1","50667","15644687","20150207"
"2","2","1","1","656","2","138.46","1.87","1.38","0.04","0.45","11","1","113733","15933673","20150207"
"2","1","1","1","658","1","15.9","0.27","0.15","0.04","0.08","11","1","160537","15813270","20150207"
"2","1","1","1","578","6","3201.74","40.02","31.06","3.96","5.0","11","1","144890","15270101","20150207"
"2","2","2","2","619","3","442.9","10.19","5.76","0.67","3.76","11","1","199325","16031927","20150207"
"2","1","1","1","619","1","131.5","1.78","1.28","0.18","0.32","11","1","140756","15303819","20150207"
"2","2","2","2","81","2","60.0","1.08","0.6000000000000001","0.16","0.32","11","1","97337","15265262","20150207"
"2","1","1","1","537","5","226.5","4.53","2.2","0.37","1.96","11","1","135389","15408487","20150207"
"2","1","2","2","1","1","53.5","1.26","0.66","0.08","0.52","11","1","49614","16016577","20150207"
"2","2","1","1","438","3","294.82","6.05","2.51","0.08","3.46","11","1","113226","15166679","20150207"
"2","1","2","2","656","1","50.0","1.69","0.93","0.08","0.68","11","1","119617","15757779","20150207"
"2","1","1","1","552","22","659.5","13.33","6.39","1.24","5.7","11","1","20357","15505404","20150207"
"2","2","2","2","681","1","7.0","0.19","0.05","0.05","0.09","11","1","104084","15963601","20150207"
"2","1","2","2","1","1","342.65","8.22","6.37","0.43","1.42","11","1","32252","16078655","20150207"
"2","2","2","2","438","1","88.0","2.22","0.88","0.15","1.19","11","1","91999","15157661","20150207"
"2","2","1","1","578","13","421.18","7.37","4.21","0.16","3.0","11","1","209292","15600044","20150207"
"2","1","1","1","578","2","148.5","2.8200000000000003","1.44","0.22","1.16","11","1","24015","15833873","20150207"
"2","1","1","1","578","6","444.95","9.78","4.32","0.65","4.8100000000000005","11","1","214166","15594166","20150207"
"2","2","1","1","628","6","536.6","9.76","5.37","0.14","4.25","11","1","22383","15188253","20150207"
"2","2","2","2","552","1","180.0","3.92","2.34","0.26","1.32","11","1","179015","15529003","20150207"
"2","2","2","2","484","1","51.1","0.84","0.38","0.11","0.35000000000000003","11","1","218261","15393249","20150207"
"2","1","1","1","531","4","130.5","1.9500000000000002","0.99","0.24","0.72","11","1","37874","15424836","20150207"
"2","1","2","2","656","37","2438.0","59.0","32.8","3.68","22.52","11","1","193531","15867278","20150207"
"2","2","1","1","714","1","120.0","1.98","1.2","0.03","0.75","11","1","156534","15958827","20150207"
"2","1","2","3","1","1","13548.96","426.78","289.92","16.38","120.48","11","1","98038","15852461","20150207"
"2","2","1","1","272","14","884.47","10.3","8.84","0.26","1.2","11","1","53435","15686386","20150207"
"5","2","2","4","36211","3","1057.27","0.0","0.0","0.0","0.0","2","2","348502","16097237","20150207"
"2","2","2","2","84","9","726.4","13.59","13.58","1.28","-1.27","11","1","41118","15176194","20150207"
"2","2","1","1","555","1","12.0","0.16","0.12","0.01","0.03","11","1","321165","15400713","20150207"
"1","2","2","2","1","21","783.0","15.5034","5.8725000000000005","1.223829","8.407071","1","1","31141","15124637","20150207"
"2","1","2","3","708","5","1969.0","70.92","33.54","2.66","34.72","11","1","218491","15769297","20150207"
"2","2","2","4","66","1","529.88","11.7","11.4","1.1","-0.8","11","1","14097","15370027","20150207"
"2","2","2","2","272","17","960.37","19.38","14.89","3.21","1.28","11","1","135203","15703454","20150207"
"2","1","2","2","71","92","9285.74","111.44","89.51","13.03","8.9","11","1","107377","15718834","20150207"
"2","1","2","3","1","5","3696.58","88.68","76.77","4.76","7.15","11","1","202813","15756504","20150207"
"1","2","1","1","1","15","579.13","7.6445","7.3957","0.90518019","-0.65638019","1","1","193436","15315667","20150207"
"2","2","1","1","656","5","1501.0","25.22","15.01","0.32","9.89","11","1","155732","15914469","20150207"
"2","2","1","1","708","1","1470.0","26.31","12.5","0.29","13.52","11","1","86476","15769726","20150207"
"5","1","2","3","36211","4","1099.35","0.0","0.0","0.0","0.0","11","2","351229","16120522","20150207"
"1","1","2","2","1","1","66.7","1.0405","0.8271000000000001","0.1042521","0.10914789999999999","1","1","3824","15134327","20150207"
"2","2","2","2","697","1","3.5","0.11","0.02","0.05","0.04","11","1","88199","15422232","20150207"
"2","1","1","1","578","1","41.5","0.73","0.4","0.07","0.26","11","1","113586","15423177","20150207"
"2","1","2","2","619","1","11.0","0.23","0.2","0.03","0.0","11","1","63630","15239205","20150207"
"2","1","2","2","578","21","1383.67","31.84","17.41","2.09","12.34","11","1","135035","15840230","20150207"
"2","2","1","1","81","22","1689.17","20.27","13.51","0.46","6.3","11","1","41400","15745756","20150207"
"2","1","1","1","537","8","525.4","10.51","5.11","0.8","4.6","11","1","122285","15984470","20150207"
"2","1","2","4","66","5","5734.16","126.1","115.66","7.92","2.52","11","1","321342","15361373","20150207"
"2","2","1","1","656","2","92.9","1.67","0.93","0.03","0.71","11","1","48071","15882483","20150207"
"2","2","1","1","1","4","364.0","7.17","3.09","0.09","3.99","11","1","222731","15896267","20150207"
"2","2","2","2","681","7","189.48","4.99","1.42","0.55","3.02","11","1","40699","15963827","20150207"
"2","1","2","2","484","1","26.6","0.55","0.33","0.05","0.17","11","1","206056","15381222","20150207"
"2","1","2","3","618","1","180.0","4.5","2.64","0.27","1.5899999999999999","11","1","125109","15926186","20150207"
"2","2","1","1","84","2","140.0","1.8399999999999999","1.19","0.04","0.61","11","1","207710","15754473","20150207"
"2","1","1","1","681","1","47.9","0.9500000000000001","0.46","0.08","0.41000000000000003","11","1","137570","15917953","20150207"
"2","1","1","1","431","1","249.0","4.43","2.74","0.32","1.37","11","1","124559","15151447","20150207"
"2","2","1","1","708","1","55.0","0.92","0.55","0.02","0.35000000000000003","11","1","21000","15759325","20150207"
"2","1","1","1","656","1","30.0","0.48","0.29","0.06","0.13","11","1","210003","15746434","20150207"
"2","2","1","1","431","1","19.2","0.48","0.19","0.01","0.28","11","1","183289","15156342","20150207"
"2","1","1","1","714","13","399.24","6.59","3.04","0.75","2.8","11","1","117112","15209800","20150207"
"2","1","2","3","578","3","2318.0","66.08","46.61","3.01","16.46","11","1","104476","15587268","20150207"
"2","1","2","3","552","1","384.35","7.89","7.74","0.51","-0.36","11","1","321058","15532489","20150207"
"2","2","2","2","656","22","1623.18","32.47","22.96","2.94","6.57","11","1","62982","15727527","20150207"
"2","1","2","2","1","2","462.7","10.18","6.54","2.62","1.02","11","1","195731","15719289","20150207"
"2","1","2","2","531","11","415.17","8.5","4.51","0.73","3.26","11","1","168208","15233771","20150207"
"2","2","2","3","708","2","274.0","8.52","5.1","0.52","2.9","11","1","212651","15791886","20150207"
"2","1","2","2","714","44","3680.34","75.5","51.87","5.32","18.31","11","1","177927","15293447","20150207"
"2","2","2","3","578","2","570.0","16.56","10.6","1.0","4.96","11","1","154137","15647716","20150207"
"5","1","2","2","36211","1","39.14","0.0","0.0","0.0","0.0","27","2","348313","16105920","20150207"
"2","2","2","2","548","9","602.1","13.85","6.47","1.13","6.25","11","1","73480","15542034","20150207"
"2","1","2","3","1","5","3370.42","74.78","54.76","4.39","15.63","11","1","194643","15415124","20150207"
"2","2","2","2","578","18","1020.62","21.44","12.44","2.05","6.95","11","1","49755","15644745","20150207"
"2","1","1","1","681","7","438.49","8.07","4.26","0.67","3.14","11","1","116129","15425346","20150207"
"2","1","2","3","272","5","579.66","12.1","10.42","0.9","0.78","11","1","172812","15697555","20150207"
"2","2","1","1","578","20","2109.95","28.49","16.88","0.53","11.08","11","1","80234","15651922","20150207"
"2","1","1","1","578","1","4.0","0.06","0.04","0.03","-0.01","11","1","139467","15621015","20150207"
"2","1","2","2","548","6","501.02","12.03","7.97","0.73","3.33","11","1","34012","15542569","20150207"
"2","1","1","1","431","1","55.8","0.9500000000000001","0.32","0.09","0.54","11","1","222819","15148703","20150207"
"5","2","2","3","36211","1","164.9","0.0","0.0","0.0","0.0","2","2","350926","16103399","20150207"
"2","1","2","2","578","1","259.0","6.86","3.21","0.33","3.32","11","1","164354","15577220","20150207"
"2","1","1","1","681","2","154.0","3.02","1.69","0.23","1.1","11","1","81853","15814191","20150207"
"2","2","2","3","578","4","411.94","12.36","7.67","0.91","3.7800000000000002","11","1","133017","15602805","20150207"
"2","2","1","1","708","5","434.03","6.52","3.47","0.11","2.94","11","1","111834","15312683","20150207"
"2","1","1","1","578","12","482.86","7.14","4.7","0.8200000000000001","1.62","11","1","222333","15876636","20150207"
"2","2","1","1","84","2","237.93","2.98","2.02","0.06","0.9","11","1","90592","15229337","20150207"
